@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 74\nSize of the tree: 147\n','Number of rules: 96\n','Number of rules: 92\n','Number of rules: 86\n','Number of rules: 81\n','Number of rules: 85\n','Number of rules: 87\n','Number of rules: 83\n','Number of rules: 82\n','Number of rules: 101\n','Number of rules: 78\n','Number of rules: 95\n','Number of rules: 79\n','Number of rules: 84\n','Number of rules: 88\n','Number of rules: 80\n','Number of rules: 76\n','Number of rules: 90\n','Number of rules: 74\n','Number of rules: 89\n','Number of rules: 77\n','Number of rules: 73\n','Number of rules: 91\n','Number of rules: 69\n','Number of rules: 97\n','Number of rules: 93\n','Number of rules: 94\n','Number of rules: 75\n','Number of rules: 72\n','Number of rules: 68\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman-data,4,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.547708,0.16205,0.293122,53.486859,75.364245,158.78985,124.906157,33.883693,2.175203,1.711043,0.46416,90.863626,1.244707,57.222565,0.6875,11,0.157895,9,0.842105,48,0.3125,5,0.55,0.6875,0.611111,0.491243,0.836075,0.613473,0.657534,0.10136,0.89864,0.342466,0.655594,0.657534,0.642469,0.54898,0.88543,0.720098,0.580421,0.657534,0,0.005,0,0,0,0,145615,143306,18488,91.780822,44.657534,?,?,?,?
pacman-data,4,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.515198,0.166797,0.314328,55.053789,80.816467,158.78985,138.68385,20.106,2.175203,1.899779,0.275425,82.69792,1.132848,52.080105,0.6875,11,0.140351,8,0.859649,49,0.3125,5,0.578947,0.6875,0.628571,0.515857,0.88432,0.620693,0.643836,0.13231,0.86769,0.356164,0.651208,0.643836,0.635798,0.528909,0.864615,0.682574,0.570977,0.643836,0,0.006,0,0.015625,0,15.625,145615,143306,18488,90.410959,41.917808,?,?,?,?
pacman-data,5,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,42,32,0,56.756757,43.243243,0,0.417179,0.190454,0.342861,62.777587,88.018861,161.45541,196.034002,-34.578592,2.18183,2.649108,-0.467278,73.302305,0.990572,45.400959,0.6875,11,0.241379,14,0.758621,44,0.3125,5,0.44,0.6875,0.536585,0.388292,0.849677,0.548992,0.567568,0.148338,0.851662,0.432432,0.553209,0.567568,0.547661,0.421184,0.808511,0.5835,0.470034,0.567568,0,0.005,0,0,0,0,145402,143093,18701,83.783784,42.432432,?,?,?,?
pacman-data,5,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,46,28,0,62.162162,37.837838,0,0.493151,0.170437,0.323138,56.179408,82.955646,161.45541,148.739704,12.715706,2.18183,2.009996,0.171834,85.932685,1.161252,53.223788,0.5625,9,0.103448,6,0.896552,52,0.4375,7,0.6,0.5625,0.580645,0.470072,0.875,0.592135,0.621622,0.128977,0.871023,0.378378,0.617928,0.621622,0.616843,0.499317,0.863209,0.637673,0.582696,0.621622,0,0.006,0,0.015625,0,15.625,145402,143093,18701,89.189189,40.540541,?,?,?,?
pacman-data,5,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.467823,0.173001,0.320226,57.101536,82.332699,158.78985,147.283201,11.50665,2.175203,2.017578,0.157625,84.861838,1.162491,53.442861,0.8125,13,0.245614,14,0.754386,43,0.1875,3,0.481481,0.8125,0.604651,0.485772,0.850877,0.57812,0.60274,0.128663,0.871337,0.39726,0.612116,0.60274,0.590336,0.481755,0.86079,0.65539,0.52588,0.60274,0,0.005,0,0,0,0,145615,143306,18488,89.041096,40.821918,?,?,?,?
pacman-data,5,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.439611,0.172636,0.322247,56.981229,82.85242,158.78985,168.326952,-9.537102,2.175203,2.305849,-0.130645,80.635819,1.1046,50.781469,0.3125,5,0.105263,6,0.894737,51,0.6875,11,0.454545,0.3125,0.37037,0.239647,0.775219,0.532924,0.589041,0.160929,0.839071,0.410959,0.581258,0.589041,0.575858,0.441373,0.832822,0.660593,0.53209,0.589041,0,0.005,0,0.015625,0,15.625,145615,143306,18488,86.30137,41.369863,?,?,?,?
pacman-data,5,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.489128,0.168984,0.317791,55.775524,81.706601,158.78985,137.762811,21.02704,2.175203,1.887162,0.288042,85.542635,1.171817,53.871601,0.6875,11,0.175439,10,0.824561,47,0.3125,5,0.52381,0.6875,0.594595,0.467959,0.857456,0.633778,0.616438,0.125205,0.874795,0.383562,0.618721,0.616438,0.611413,0.494426,0.862539,0.668325,0.57419,0.616438,0,0.005,0,0,0,0,145615,143306,18488,90.410959,40,?,?,?,?
pacman-data,5,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,42,31,0,57.534247,42.465753,0,0.422704,0.186314,0.330866,61.448975,84.995596,159.155028,147.493421,11.661608,2.180206,2.020458,0.159748,74.811752,1.024819,47.005585,0.733333,11,0.155172,9,0.844828,49,0.266667,4,0.55,0.733333,0.628571,0.523788,0.891379,0.671764,0.575342,0.14682,0.85318,0.424658,0.525599,0.575342,0.539711,0.418226,0.838633,0.600389,0.441164,0.575342,0,0.006,0,0.015625,0,15.625,145615,143306,18488,90.410959,44.657534,?,?,?,?
pacman-data,5,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.44289,0.186497,0.317488,61.442269,81.45943,159.921683,100.824144,59.097538,2.190708,1.381153,0.809555,77.495707,1.061585,48.458537,0.666667,10,0.189655,11,0.810345,47,0.333333,5,0.47619,0.666667,0.555556,0.425772,0.862069,0.497614,0.589041,0.134728,0.865272,0.410959,0.571158,0.589041,0.56306,0.458,0.878492,0.636781,0.479724,0.589041,0,0.005,0,0,0,0,145615,143306,18488,97.260274,47.123288,?,?,?,?
pacman-data,5,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,39,34,0,53.424658,46.575342,0,0.378257,0.198537,0.340754,65.473065,87.524827,159.216532,188.753122,-29.53659,2.181048,2.585659,-0.404611,70.109887,0.960409,44.034301,0.533333,8,0.241379,14,0.758621,44,0.466667,7,0.363636,0.533333,0.432432,0.257086,0.714368,0.429945,0.534247,0.153226,0.846774,0.465753,0.552215,0.534247,0.534767,0.39331,0.805489,0.590452,0.493153,0.534247,0,0.005,0,0.015625,0,15.625,145615,143306,18488,84.931507,46.027397,?,?,?,?
pacman-data,5,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.572556,0.167894,0.312239,55.367601,80.200532,159.216532,162.433188,-3.216656,2.181048,2.225112,-0.044064,85.057155,1.165167,53.422313,0.8,12,0.137931,8,0.862069,50,0.2,3,0.6,0.8,0.685714,0.599805,0.871839,0.610001,0.684932,0.119737,0.880263,0.315068,0.683505,0.684932,0.664219,0.574631,0.858634,0.664499,0.604073,0.684932,0,0.005,0,0,0,0,145615,143306,18488,86.30137,41.369863,?,?,?,?
pacman-data,5,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.396241,0.190694,0.338628,62.886506,86.978953,159.216532,168.224345,-9.007813,2.181048,2.304443,-0.123395,73.867453,1.011883,46.394336,0.8,12,0.155172,9,0.844828,49,0.2,3,0.571429,0.8,0.666667,0.575562,0.936207,0.783433,0.547945,0.148775,0.851225,0.452055,0.511914,0.547945,0.518435,0.386307,0.825052,0.612495,0.440022,0.547945,0,0.006,0,0.015625,0,15.625,145615,143306,18488,87.671233,44.109589,?,?,?,?
pacman-data,6,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,48,26,0,64.864865,35.135135,0,0.531532,0.164728,0.29844,54.303678,76.624546,161.393906,117.945703,43.448204,2.180999,1.593861,0.587138,90.832463,1.227466,56.279983,0.5625,9,0.137931,8,0.862069,50,0.4375,7,0.529412,0.5625,0.545455,0.41549,0.869073,0.636648,0.648649,0.120592,0.879408,0.351351,0.647179,0.648649,0.645928,0.532476,0.889533,0.714438,0.62008,0.648649,0,0.005,0,0,0,0,145402,143093,18701,93.243243,43.513514,?,?,?,?
pacman-data,6,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,46,28,0,62.162162,37.837838,0,0.497087,0.189381,0.336192,62.309934,86.130083,162.587243,175.276657,-12.689414,2.197125,2.368603,-0.171479,75.749274,1.023639,46.589925,0.6,9,0.084746,5,0.915254,54,0.4,6,0.642857,0.6,0.62069,0.528876,0.849718,0.576949,0.621622,0.114606,0.885394,0.378378,0.614219,0.621622,0.616027,0.510166,0.829145,0.590519,0.554797,0.621622,0,0.006,0,0.015625,0,15.625,145402,143093,18701,86.486486,43.513514,?,?,?,?
pacman-data,6,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.541688,0.168985,0.313289,55.72755,80.470393,159.216532,145.902469,13.314064,2.181048,1.998664,0.182384,87.48994,1.198492,54.950286,0.733333,11,0.103448,6,0.896552,52,0.266667,4,0.647059,0.733333,0.6875,0.602147,0.88908,0.622323,0.657534,0.116843,0.883157,0.342466,0.653505,0.657534,0.652326,0.546,0.863958,0.656055,0.61354,0.657534,0,0.006,0,0,0,0,145615,143306,18488,89.041096,42.739726,?,?,?,?
pacman-data,6,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,36,37,0,49.315068,50.684932,0,0.326266,0.205106,0.358273,67.639273,92.024882,159.216532,200.932059,-41.715526,2.181048,2.752494,-0.571446,66.35404,0.908959,41.675345,0.6,9,0.241379,14,0.758621,44,0.4,6,0.391304,0.6,0.473684,0.311922,0.775287,0.487202,0.493151,0.166656,0.833344,0.506849,0.485041,0.493151,0.480935,0.324519,0.784541,0.531426,0.419944,0.493151,0,0.005,0,0.015625,0,15.625,145615,143306,18488,83.561644,43.287671,?,?,?,?
pacman-data,6,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,38,35,0,52.054795,47.945205,0,0.353492,0.213668,0.37489,70.462826,96.293026,159.216532,244.176751,-84.960218,2.181048,3.344887,-1.163839,61.101835,0.837011,38.376564,0.6,9,0.224138,13,0.775862,45,0.4,6,0.409091,0.6,0.486486,0.330972,0.764368,0.465416,0.520548,0.165764,0.834236,0.479452,0.506891,0.520548,0.505772,0.357417,0.750174,0.504491,0.433137,0.520548,0,0.006,0,0,0,0,145615,143306,18488,78.082192,42.191781,?,?,?,?
pacman-data,6,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,49,24,0,67.123288,32.876712,0,0.555443,0.172366,0.305977,56.842418,78.592247,159.216532,147.146167,12.070366,2.181048,2.015701,0.165347,80.561381,1.103581,50.598628,0.866667,13,0.189655,11,0.810345,47,0.133333,2,0.541667,0.866667,0.666667,0.582307,0.924713,0.687454,0.671233,0.103593,0.896407,0.328767,0.648288,0.671233,0.635396,0.564922,0.872316,0.688148,0.529205,0.671233,0.001,0.005,0,0,0,0,145615,143306,18488,89.041096,44.931507,?,?,?,?
pacman-data,6,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.480108,0.177737,0.334232,58.664615,85.933941,158.78985,170.179028,-11.389178,2.175203,2.33122,-0.156016,82.050194,1.123975,51.67219,0.75,12,0.122807,7,0.877193,50,0.25,4,0.631579,0.75,0.685714,0.591323,0.913925,0.711648,0.60274,0.113229,0.886771,0.39726,0.611805,0.60274,0.603048,0.487668,0.841769,0.64303,0.564392,0.60274,0,0.005,0,0,0,0,145615,143306,18488,86.30137,40.547945,?,?,?,?
pacman-data,6,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.489643,0.178844,0.331939,59.030224,85.344238,158.78985,178.118015,-19.328165,2.175203,2.439973,-0.264769,75.42207,1.033179,47.498042,0.5625,9,0.105263,6,0.894737,51,0.4375,7,0.6,0.5625,0.580645,0.468144,0.910088,0.623485,0.630137,0.140534,0.859466,0.369863,0.605159,0.630137,0.604087,0.502703,0.837034,0.598574,0.527617,0.630137,0,0.005,0,0,0,0,145615,143306,18488,84.931507,40.821918,?,?,?,?
pacman-data,6,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.510067,0.167899,0.299012,55.417582,76.87837,158.78985,101.281883,57.507967,2.175203,1.387423,0.78778,85.204249,1.167181,53.658498,0.75,12,0.192982,11,0.807018,46,0.25,4,0.521739,0.75,0.615385,0.496041,0.900768,0.736731,0.643836,0.132451,0.867549,0.356164,0.677945,0.643836,0.617521,0.537254,0.895354,0.703867,0.535865,0.643836,0,0.005,0,0,0,0,145615,143306,18488,95.890411,45.205479,?,?,?,?
pacman-data,6,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.437885,0.179561,0.337382,59.266848,86.743635,158.78985,181.459737,-22.669886,2.175203,2.48575,-0.310546,77.372084,1.059892,48.726089,0.625,10,0.175439,10,0.824561,47,0.375,6,0.5,0.625,0.555556,0.416998,0.76261,0.420431,0.589041,0.154462,0.845538,0.410959,0.58571,0.589041,0.57095,0.446002,0.82638,0.606487,0.50991,0.589041,0,0.005,0,0,0,0,145615,143306,18488,84.931507,41.09589,?,?,?,?
pacman-data,7,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,44,30,0,59.459459,40.540541,0,0.465447,0.164561,0.307326,54.242495,78.896401,161.45541,137.751633,23.703777,2.18183,1.861509,0.320321,88.277495,1.192939,54.676084,0.625,10,0.172414,10,0.827586,48,0.375,6,0.5,0.625,0.555556,0.41953,0.872306,0.65822,0.594595,0.125955,0.874045,0.405405,0.60395,0.594595,0.595752,0.472365,0.869738,0.707478,0.563627,0.594595,0,0.007,0,0,0,0,145402,143093,18701,90.540541,41.621622,?,?,?,?
pacman-data,7,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,46,28,0,62.162162,37.837838,0,0.49377,0.17319,0.314625,57.0868,80.770293,161.45541,148.477772,12.977638,2.18183,2.006456,0.175373,85.497689,1.155374,52.954366,0.6875,11,0.155172,9,0.844828,49,0.3125,5,0.55,0.6875,0.611111,0.493448,0.867996,0.575831,0.621622,0.124759,0.875241,0.378378,0.622072,0.621622,0.614493,0.503852,0.862757,0.651052,0.568638,0.621622,0,0.006,0,0,0,0,145402,143093,18701,89.189189,42.432432,?,?,?,?
pacman-data,7,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.514532,0.193065,0.318877,63.723984,81.986066,158.78985,154.591682,4.198169,2.175203,2.117694,0.057509,77.336353,1.059402,48.703587,0.75,12,0.140351,8,0.859649,49,0.25,4,0.6,0.75,0.666667,0.565489,0.874452,0.711227,0.630137,0.096527,0.903473,0.369863,0.642237,0.630137,0.632482,0.534399,0.846261,0.654351,0.571958,0.630137,0,0.005,0,0,0,0,145615,143306,18488,89.041096,48.493151,?,?,?,?
pacman-data,7,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.489128,0.184305,0.334574,60.832641,86.021769,158.78985,173.481265,-14.691414,2.175203,2.376456,-0.201252,77.883889,1.066903,49.048405,0.6875,11,0.122807,7,0.877193,50,0.3125,5,0.611111,0.6875,0.647059,0.541991,0.804825,0.531796,0.616438,0.111063,0.888937,0.383562,0.592846,0.616438,0.603008,0.497084,0.843832,0.644514,0.50719,0.616438,0,0.006,0,0,0,0,145615,143306,18488,86.30137,41.917808,?,?,?,?
pacman-data,7,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.533009,0.173366,0.314692,57.221887,80.90985,158.78985,130.718567,28.071283,2.175203,1.790665,0.384538,82.79524,1.134181,52.141393,0.6875,11,0.122807,7,0.877193,50,0.3125,5,0.611111,0.6875,0.647059,0.541991,0.859101,0.568139,0.657534,0.129971,0.870029,0.342466,0.625136,0.657534,0.633754,0.527774,0.8642,0.632313,0.553856,0.657534,0.001,0.005,0,0,0,0,145615,143306,18488,91.780822,44.931507,?,?,?,?
pacman-data,7,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.467823,0.172453,0.31323,56.877217,80.465156,159.155028,130.752187,28.402841,2.180206,1.791126,0.38908,82.109247,1.124784,51.590734,0.666667,10,0.155172,9,0.844828,49,0.333333,5,0.526316,0.666667,0.588235,0.471006,0.88908,0.60406,0.60274,0.115071,0.884929,0.39726,0.597759,0.60274,0.586297,0.490329,0.874577,0.672081,0.487051,0.60274,0,0.005,0,0,0,0,145615,143306,18488,91.780822,43.013699,?,?,?,?
pacman-data,7,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.376875,0.177738,0.340387,58.556486,87.334554,159.921683,198.084807,-38.163124,2.190708,2.713491,-0.522783,76.764389,1.051567,48.001239,0.6,9,0.172414,10,0.827586,48,0.4,6,0.473684,0.6,0.529412,0.39374,0.875287,0.658607,0.547945,0.187227,0.812773,0.452055,0.586851,0.547945,0.520332,0.382223,0.799951,0.582956,0.474542,0.547945,0,0.006,0,0.015625,0,15.625,145615,143306,18488,82.191781,39.452055,?,?,?,?
pacman-data,7,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.509434,0.181568,0.324211,59.877033,83.275703,159.216532,142.06518,17.151352,2.181048,1.946098,0.23495,80.786145,1.10666,50.739797,0.733333,11,0.12069,7,0.87931,51,0.266667,4,0.611111,0.733333,0.666667,0.574315,0.928161,0.673737,0.643836,0.144253,0.855747,0.356164,0.642303,0.643836,0.619479,0.517481,0.850245,0.6319,0.556345,0.643836,0,0.005,0,0,0,0,145615,143306,18488,90.410959,43.287671,?,?,?,?
pacman-data,7,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.491748,0.173186,0.334449,57.112778,85.905364,159.216532,179.047681,-19.831149,2.181048,2.452708,-0.27166,78.158248,1.070661,49.089279,0.666667,10,0.086207,5,0.913793,53,0.333333,5,0.666667,0.666667,0.666667,0.58046,0.861494,0.618382,0.630137,0.139906,0.860094,0.369863,0.612329,0.630137,0.604479,0.50194,0.830756,0.617313,0.530159,0.630137,0,0.006,0,0.015625,0,15.625,145615,143306,18488,84.931507,39.452055,?,?,?,?
pacman-data,7,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,41,32,0,56.164384,43.835616,0,0.418471,0.199623,0.349931,65.831111,89.882057,159.216532,198.456687,-39.240155,2.181048,2.718585,-0.537536,67.566094,0.925563,42.436607,0.666667,10,0.206897,12,0.793103,46,0.333333,5,0.454545,0.666667,0.540541,0.404859,0.80977,0.543682,0.561644,0.128861,0.871139,0.438356,0.550899,0.561644,0.550423,0.428802,0.803266,0.570236,0.463409,0.561644,0,0.005,0,0,0,0,145615,143306,18488,83.561644,44.657534,?,?,?,?
pacman-data,8,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,49,25,0,66.216216,33.783784,0,0.539343,0.161318,0.310111,53.179405,79.621116,161.393906,145.699787,15.694119,2.180999,1.968916,0.212083,88.589329,1.197153,54.890132,0.8125,13,0.12069,7,0.87931,51,0.1875,3,0.65,0.8125,0.722222,0.641282,0.943427,0.82753,0.662162,0.126724,0.873276,0.337838,0.65554,0.662162,0.643421,0.548442,0.870571,0.671466,0.574052,0.662162,0,0.006,0,0.015625,0,15.625,145402,143093,18701,89.189189,40.27027,?,?,?,?
pacman-data,8,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,46,28,0,62.162162,37.837838,0,0.502998,0.175355,0.315998,57.744685,81.034592,162.160561,140.699421,21.46114,2.191359,1.901344,0.290015,87.368722,1.180658,53.877911,0.6875,11,0.155172,9,0.844828,49,0.3125,5,0.55,0.6875,0.611111,0.493448,0.842672,0.713457,0.621622,0.109453,0.890547,0.378378,0.628118,0.621622,0.620036,0.512947,0.865312,0.670936,0.576716,0.621622,0,0.005,0,0,0,0,145402,143093,18701,90.540541,42.702703,?,?,?,?
pacman-data,8,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.481613,0.170804,0.315302,56.376314,81.066745,158.78985,139.472487,19.317363,2.175203,1.910582,0.264621,81.210003,1.112466,51.143069,0.5625,9,0.122807,7,0.877193,50,0.4375,7,0.5625,0.5625,0.5625,0.439693,0.841009,0.57331,0.616438,0.134401,0.865599,0.383562,0.598345,0.616438,0.594468,0.480588,0.860914,0.673123,0.52992,0.616438,0,0.005,0,0.015625,0,15.625,145615,143306,18488,90.410959,41.643836,?,?,?,?
